id,accX,accY,accZ,gyroX,gyroY,gyroZ,timestamp
a0b55fbc-d0fe-46c7-a0c0-1fd8fcd0e4b3,-0.36,0.22,0.31,,,,2024-03-22 16:00:41.336
a0b6e801-c891-466a-86ce-d2c153994b97,1.27,-0.28,0.28,,,,2024-03-22 16:04:17.111
a0b9f513-92b6-4d62-a999-152e6b8fc288,-0.75,0.02,-0.6,,,,2024-03-22 16:02:38.556
a0ba27e7-28a6-4b21-a39b-e7cdfe1f5d98,-6.05,-3.12,7.15,,,,2024-03-22 16:03:58.422
a0bad089-5429-4ac4-9c54-4ea40edab4d5,0.73,-0.99,-0.96,,,,2024-03-22 16:02:46.882
a0bd655f-a347-4daf-b677-90c21f623544,-1.22,-0.29,-0.51,,,,2024-03-22 16:06:01.055
a0c10b0f-f119-4214-9d14-8cb0548a49e9,-4.82,-5.51,2.41,,,,2024-03-22 16:01:42.523
a0c71c87-8dcb-4c58-974c-78d13b4e4fa8,-0.27,-0.49,-0.18,,,,2024-03-22 16:01:48.698
a0c8d6ed-f29e-482b-82bd-dd7f93d13698,0.34,-0.13,0.26,,,,2024-03-22 16:01:05.570
a0c9b6b8-1f65-441a-a3e0-3125a25b28bc,0.78,0.1,-0.0,,,,2024-03-22 16:03:51.144
a0ce3bc8-da61-46d3-90ff-7029dc5cd9ac,0.24,1.5,0.29,,,,2024-03-22 16:02:35.577
a0cef35b-2476-4e41-a327-735de96af1a8,0.65,0.35,0.18,,,,2024-03-22 16:05:12.045
a0d33bf4-8f90-43c6-88fc-bffbdfd79606,-0.17,0.35,-0.46,,,,2024-03-22 16:00:06.042
a0d51ae8-7dfc-44c2-ab15-c3079ef6ac76,-0.36,0.99,0.11,,,,2024-03-22 16:00:40.699
a0da95cc-3691-4f1d-873a-716700384db1,-0.03,-0.17,0.04,,,,2024-03-22 16:05:05.478
a0dab680-f185-4a1d-91e8-b0b5f5d8fb4c,-0.37,-0.15,-0.41,,,,2024-03-22 16:00:49.753
a0dd6228-1971-4f8f-a4be-c460d7da795c,4.23,-1.88,5.61,,,,2024-03-22 16:03:42.181
a0e16fc0-0c5b-4a31-8c7d-8fef87bd21c3,0.03,1.12,0.06,,,,2024-03-22 16:03:25.136
a0e51888-0de8-4907-9f44-dd45a92143c9,0.11,-0.06,0.52,,,,2024-03-22 16:01:34.345
a0e9426e-7c31-4f0d-bbe4-b5f4a3729542,0.17,0.24,-0.02,,,,2024-03-22 16:05:41.077
a0ea597c-4bd1-4643-8ce8-b326111102c5,-0.05,1.0,0.16,,,,2024-03-22 16:00:22.069
a0eae0a0-f696-49fe-a903-2271eeb094c3,-0.33,-0.08,-0.05,,,,2024-03-22 16:04:57.017
a0eb23aa-6fcc-4b3d-acce-7dc0d9e8ae6c,-0.18,0.09,-0.04,,,,2024-03-22 16:04:49.411
a0eceaee-8e64-4507-ac6c-5fb211f6881a,-0.13,1.17,0.5,,,,2024-03-22 16:05:35.127
a0ed2242-c784-4703-a42f-a5ec79f83443,0.67,0.53,0.57,,,,2024-03-22 16:04:53.145
a0f7d719-45d4-4362-834d-a7c71dc87dfd,0.19,0.92,0.31,,,,2024-03-22 16:01:00.643
a0f8029a-80be-41aa-84ec-e7f8b937322a,-0.03,-3.16,1.19,,,,2024-03-22 16:01:47.745
a0fbf34a-7546-4acf-80ce-1b31f4ce6c85,-0.36,-1.16,-2.73,,,,2024-03-22 16:02:48.958
a101c18b-8802-4462-a8a2-ca74ac1e3e34,0.81,0.4,0.45,,,,2024-03-22 16:05:20.731
a1045169-0927-4968-9e82-d9fdb5f515d9,-0.09,1.57,0.31,,,,2024-03-22 16:00:08.295
a10553bd-0dd4-48d5-8e62-744be0257c7f,-0.08,0.83,0.13,,,,2024-03-22 16:02:15.555
a108151e-eb83-4273-a1cb-9e7dbb570654,-0.02,0.95,0.07,,,,2024-03-22 16:04:08.964
a1091127-540b-4a65-ae24-d2be95ea996c,-0.04,1.01,0.02,,,,2024-03-22 16:00:23.413
a10d5173-583f-4581-b779-3e8fa2bbc42c,-0.75,0.43,0.55,,,,2024-03-22 16:05:53.306
a1113225-fa2a-4502-922c-ceda7cca64e3,-0.7,-0.41,0.43,,,,2024-03-22 16:02:49.939
a11a29a8-065b-4fa6-961a-ae6a777d8f7e,-0.14,0.93,0.32,,,,2024-03-22 16:04:04.772
a11a3d61-7d6a-4f85-87f4-da357273abdc,5.9,4.08,3.4,,,,2024-03-22 16:03:41.872
a11c2996-3915-4497-bfa2-b44396d5c210,0.02,0.84,0.05,,,,2024-03-22 16:03:24.844
a122a7b7-dc9c-44cc-8822-08d6c80f432c,-0.11,-0.25,0.58,,,,2024-03-22 16:04:37.313
a123b322-1c4d-4b73-9fd1-f81626987eb5,-0.1,2.43,0.61,,,,2024-03-22 16:02:22.265
a12998b4-b625-4502-a7f1-d14cfd324948,0.38,0.68,0.11,,,,2024-03-22 16:05:31.493
a1322270-e4ce-4a04-b350-d7901b903382,-0.04,1.31,0.19,,,,2024-03-22 16:00:31.839
a1336d06-bcaf-415d-9eab-57ec7eb3d68a,-1.25,0.52,0.42,,,,2024-03-22 16:02:37.745
a134539c-0f6d-423a-9506-d4d2c36e0ef1,0.84,-0.51,-0.57,,,,2024-03-22 16:01:26.144
a134cfc6-0d61-4f9d-8268-7a5a161fbab5,3.02,-3.47,0.02,,,,2024-03-22 16:04:25.386
a13732cf-2872-4571-af70-6aa7e15eae2f,0.04,0.86,0.06,,,,2024-03-22 16:05:43.458
a1394002-feb6-4dc5-8ef4-bbebb32a2c25,-0.46,0.66,0.14,,,,2024-03-22 16:05:57.274
a13d33ae-3fa3-4e06-af21-e70663ea9667,1.39,-0.04,-1.41,,,,2024-03-22 16:04:17.512
a140d158-5c93-407e-b4e3-353a19e906f7,0.27,4.14,0.09,,,,2024-03-22 16:05:40.036
a140fb91-44e9-44a1-8547-1decb10dc610,0.03,0.93,-0.08,,,,2024-03-22 16:00:25.989
a141b47a-96f4-42e5-95a3-0767daf3b34d,0.83,-0.2,0.31,,,,2024-03-22 15:59:57.092
a14b6ffa-25c2-46c3-aa9e-13919c59079f,-1.56,0.41,0.4,,,,2024-03-22 16:02:37.923
a14e774f-697b-453f-848e-1b86bb2da944,0.25,0.39,0.22,,,,2024-03-22 16:05:35.308
a15118b9-ad30-452a-ac1c-55a5144001e9,0.43,1.2,0.16,,,,2024-03-22 15:59:48.993
a153bdd1-bce5-4cff-a71f-c34d3d4b2e0e,-1.36,1.33,0.64,,,,2024-03-22 16:02:04.266
a154ef4f-d93f-41a3-808c-65670d8274a1,0.24,0.59,-0.55,,,,2024-03-22 16:03:13.874
a15983bb-2545-4f5f-adc2-d6b4edbab35b,-0.47,0.84,-0.35,,,,2024-03-22 16:05:30.546
a15c6929-3dea-40af-835a-79df7c73802a,0.17,0.55,0.79,,,,2024-03-22 16:02:10.689
a15d457b-111a-40b3-b656-837f1c15ceed,1.51,0.93,-1.86,,,,2024-03-22 16:03:14.186
a15e29aa-6631-437a-8f40-40f9e7c951de,-1.21,0.0,0.03,,,,2024-03-22 16:02:03.227
a15f171e-e1c7-41f3-abed-07c346caeb78,-0.57,-0.04,0.54,,,,2024-03-22 16:01:48.016
a1612292-0421-4a2e-a0ba-c23a8a312f4a,0.0,0.29,0.6,,,,2024-03-22 16:04:13.278
a1662da6-1117-4e36-8415-72d09f62c03e,0.01,-0.0,0.01,,,,2024-03-22 16:02:29.465
a166d512-0517-4ecd-87fd-e573e1dec53f,0.02,1.12,-0.01,,,,2024-03-22 16:02:14.975
a1676d16-e0ee-4755-a009-fcd915fe7c42,-0.66,1.22,0.61,,,,2024-03-22 16:02:04.843
a1686f45-106d-41e4-b550-c45e0bd8f983,0.79,-4.61,1.2,,,,2024-03-22 16:03:41.771
a16b16d3-e939-46ee-97c2-8278657af21f,0.08,-1.3,0.49,,,,2024-03-22 16:00:03.164
a16c09dc-1236-4da0-9a9f-76a301d06a2a,-0.53,1.23,0.26,,,,2024-03-22 16:01:11.167
a17008ae-79ab-4cf4-b9c0-ce5e07d27c1a,0.73,-0.61,-0.46,,,,2024-03-22 16:02:58.669
a1703232-02eb-49be-9d59-ae680b05f204,0.17,0.89,-0.53,,,,2024-03-22 16:00:37.771
a17153df-190f-4f5a-8b8d-db3ed66bef22,0.3,0.04,-0.9,,,,2024-03-22 16:03:13.149
a1777fac-ed4e-473b-b52a-7c77cdc36e69,-0.04,1.06,0.05,,,,2024-03-22 16:02:33.509
a182b931-0fc2-4904-a07e-511b15445186,0.47,0.1,1.93,,,,2024-03-22 16:05:10.877
a188d889-d085-40fc-a074-0ab31fe015b7,-0.64,0.66,0.4,,,,2024-03-22 16:05:50.210
a18a4ee3-abe7-4371-8055-860774c2cf8e,0.81,-0.34,0.94,,,,2024-03-22 15:59:57.399
a18da373-af9a-4323-be2c-81d77bd5d270,0.24,0.64,0.43,,,,2024-03-22 16:04:40.991
a18da8b9-8681-4ae4-bd28-f92e18f9e80d,0.4,-0.35,-0.05,,,,2024-03-22 16:04:12.696
a190bf38-7547-4255-8166-055cd4b11e55,0.73,0.13,0.86,,,,2024-03-22 16:00:42.054
a19125ef-2b05-4e7d-8e5f-444fc3b9c7e8,0.83,0.19,1.23,,,,2024-03-22 16:00:42.094
a192325f-3733-4cfd-ad57-50bdac409e36,-0.38,0.9,0.18,,,,2024-03-22 16:01:07.059
a19a6460-c953-4ac3-a12a-2354077c7dc2,-0.04,1.12,-0.51,,,,2024-03-22 16:01:04.958
a19ee10d-07d1-44e5-9821-0cc7e9cb8b99,-0.23,0.17,0.44,,,,2024-03-22 16:04:59.463
a19f9230-454a-4fd4-9013-64c486a97b83,-1.95,-0.52,-1.9,,,,2024-03-22 16:02:42.059
a1a0b560-b91e-49f2-b038-6fd8a84db684,-0.52,0.11,1.78,,,,2024-03-22 16:01:15.532
a1a1eaa6-e824-4b56-a75a-a820a142a0c7,0.62,0.23,0.6,,,,2024-03-22 16:00:46.862
a1a3fefb-e85c-4f88-aab4-a68444fef975,0.0,1.04,0.03,,,,2024-03-22 16:02:14.529
a1a8e1fb-cc2c-43a2-9f61-e44b8c5784a1,0.68,0.57,0.64,,,,2024-03-22 16:00:47.451
a1ad3596-2546-483d-a74f-427011cb764d,0.31,-0.16,0.24,,,,2024-03-22 16:05:03.500
a1b0950c-128b-4b78-86e1-5e40cbaafc9c,-0.82,0.94,0.48,,,,2024-03-22 16:02:01.742
a1b44e14-f034-4f11-a0bc-0e34a0889f38,0.64,-0.67,-0.36,,,,2024-03-22 16:02:58.931
a1b5a32e-81ad-46e3-9ad9-88dbe524e2b0,0.51,0.4,0.86,,,,2024-03-22 16:04:43.121
a1b62e4d-820b-4b91-b270-fc76a6fdf5ff,0.25,3.12,0.17,,,,2024-03-22 16:01:39.740
a1b68b30-4974-497a-9017-ebda35d8a9d2,0.09,-0.05,-0.01,,,,2024-03-22 16:05:01.342
a1b74615-4151-4c5b-a37f-988ba2c7f787,0.04,1.0,0.12,,,,2024-03-22 16:03:31.296
a1b7651e-d844-4a7a-b0a5-dbea511cc201,0.49,0.51,0.64,,,,2024-03-22 16:04:41.537
a1c16995-0ce8-4adf-bfc0-6016d3f4f22d,-0.03,-0.24,0.35,,,,2024-03-22 16:04:59.083
a1c37c20-f440-4486-9cdd-fd5d10d1cdf4,0.04,-0.03,-0.01,,,,2024-03-22 16:01:35.189
a1c477ec-5255-4fc5-9919-50b1e4f00dc6,0.9,0.1,-0.95,,,,2024-03-22 16:01:35.021
a1c513d1-f5ec-4211-8382-6da18aaaf6bb,-0.18,0.96,0.11,,,,2024-03-22 16:00:17.699
a1c6d62b-71fc-4317-82ea-387be95b6017,-0.6,-0.17,0.21,,,,2024-03-22 16:01:48.645
a1c999b4-8247-46a2-aaac-4b72f078a66c,-0.1,1.11,0.19,,,,2024-03-22 16:00:18.155
a1cf8e32-c722-46d4-920f-cb6ce96e6fdd,-0.15,4.12,-0.18,,,,2024-03-22 15:59:50.284
a1d0eee7-ecf2-43b6-8464-e181f473f291,-1.08,0.92,1.29,,,,2024-03-22 16:03:58.971
a1d27a99-52a4-4dbc-a520-e3144aacb043,-0.05,0.11,-0.28,,,,2024-03-22 16:05:44.946
a1e0701d-02fa-45b0-bd56-b176160df316,-0.79,0.6,0.15,,,,2024-03-22 16:04:02.481
a1e43eab-ce0a-4b23-8f3b-bc4ff3739743,-1.2,-0.27,-0.49,,,,2024-03-22 16:06:01.050
a1ec3bc8-e446-482a-bffe-d03791470450,-0.11,0.75,0.63,,,,2024-03-22 16:02:36.036
a1efe30c-eeee-46c0-bc9d-ce62485cb35c,0.39,3.26,0.38,,,,2024-03-22 16:05:40.767
a1f20ddf-ce29-41f5-b6d8-33dac2975914,-0.18,-0.38,-0.16,,,,2024-03-22 16:01:09.276
a1f32f94-c97f-4385-af38-3d25a51a42e4,0.23,-0.33,0.31,,,,2024-03-22 16:04:54.677
a1f3a913-cc9f-4440-8bd5-0d1f79738ca2,-4.77,-5.18,1.55,,,,2024-03-22 16:01:48.426
a1f95d5e-d9a6-4266-ae5d-1835830bd05e,-0.37,1.01,-0.11,,,,2024-03-22 16:00:29.630
a1fb5db2-a24c-4b92-bbef-5499e31cd241,-0.26,-0.19,0.49,,,,2024-03-22 16:05:08.031
a1ff64c7-c557-4068-b73a-a52679bcae15,0.06,-0.54,0.46,,,,2024-03-22 16:00:45.593
a206659f-5001-4ca1-a486-170f7e7581a9,-0.3,-0.42,-0.25,,,,2024-03-22 16:00:49.836
a20c0351-1d74-45e9-95de-355dd779bba5,7.35,15.91,-0.4,,,,2024-03-22 16:00:13.609
a2102008-1d20-42d1-a8d3-5efa49f93bda,1.93,-1.95,-1.52,,,,2024-03-22 16:03:46.815
a211cb08-9c88-4ba9-b545-6f43efafcad2,0.47,2.11,0.93,,,,2024-03-22 16:00:48.489
a2130ce5-1b43-4f82-952d-bcc5ff37b2df,-0.15,1.3,0.02,,,,2024-03-22 16:00:32.965
a216d6e2-f567-4a53-bd5e-fada9993c3a4,-1.74,-3.04,1.47,,,,2024-03-22 16:01:45.545
a21768ce-c438-4de5-bfaa-f186ef481037,0.63,0.25,1.57,,,,2024-03-22 16:05:15.788
a21a5d10-2e38-4795-ad6c-82fd27d1cb24,0.25,0.45,1.81,,,,2024-03-22 16:05:04.032
a2211c21-c92e-4d98-861b-e0388686a278,-0.38,0.92,0.06,,,,2024-03-22 16:01:12.690
a2223364-2f44-4718-84c5-48aacdbac7a0,-0.74,0.67,0.35,,,,2024-03-22 16:05:52.417
a2228da6-20cc-4afc-860d-734a8f435521,1.42,0.57,0.58,,,,2024-03-22 16:04:31.820
a224cb8f-a8cb-4bb4-98cb-d2737450f36a,0.0,1.96,-0.18,,,,2024-03-22 16:02:09.570
a2281752-af8d-43ee-bc20-cb88bb6d7d79,-0.12,1.02,-0.02,,,,2024-03-22 16:00:21.342
a22d318e-d9c4-40f0-8cf0-3a4f6dc840e6,-0.54,0.3,0.29,,,,2024-03-22 16:03:59.499
a2312975-0244-4672-8e1a-62e87058c805,0.41,0.1,0.51,,,,2024-03-22 16:00:00.023
a233a3a4-d59f-4655-bbf8-0d4ea585b317,0.55,-0.03,0.01,,,,2024-03-22 16:02:44.497
a23576e9-204e-4cb7-b50d-3085aca762fa,0.42,-1.19,-0.74,,,,2024-03-22 16:04:45.766
a235b542-a9c9-43cb-9701-47ffa9f5480c,-0.25,0.04,-0.85,,,,2024-03-22 15:59:42.738
a23b05ce-5e18-46aa-8455-fef76ab29298,0.96,-3.34,1.55,,,,2024-03-22 16:03:58.022
a23b30b4-68f6-4aa1-b2e3-4b1df45904c6,-0.08,-0.24,0.14,,,,2024-03-22 15:59:48.055
a23d9931-2366-4c52-beeb-543f51b3b418,-7.31,-7.15,3.93,,,,2024-03-22 16:03:53.258
a240cd46-e63c-4104-832e-72317e0498b8,0.04,1.15,0.05,,,,2024-03-22 16:03:23.825
a241dd8e-a42c-4c00-b950-e0d7f5319e4d,0.39,1.17,0.32,,,,2024-03-22 16:02:11.017
a2441ee5-0170-436d-9ef6-26fcafc76e10,0.5,-1.19,0.15,,,,2024-03-22 16:01:55.761
a2463896-25d0-4466-9c9b-d4dfc5c04718,-0.74,-0.61,-0.42,,,,2024-03-22 16:00:49.791
a2474a12-f1af-4223-b38c-019a1336de47,3.81,0.54,3.45,,,,2024-03-22 16:03:41.553
a24a03dc-d40a-480b-a737-b3d7a091fc83,0.42,-0.46,0.04,,,,2024-03-22 15:59:58.577
a24b7589-e583-4a00-aac5-4e512f66c7cc,-0.13,0.94,0.15,,,,2024-03-22 16:02:24.911
a24e9369-35c3-465c-8e59-8eac1131a414,0.87,0.36,-0.0,,,,2024-03-22 15:59:43.496
a24fb48f-e59a-436d-ae5c-62a823f9a85e,-0.1,0.85,0.35,,,,2024-03-22 16:02:42.558
a250e6ee-ae62-4710-9ba6-4bb4f89e7214,0.35,1.91,0.81,,,,2024-03-22 16:00:48.522
a2527097-504d-4d38-9ec2-ec00ba4e2641,3.31,1.35,-0.37,,,,2024-03-22 16:00:50.829
a2558e18-6457-4369-baa9-9209d0bd6dca,-0.31,0.92,0.06,,,,2024-03-22 16:00:27.471
a256c716-7479-4f48-8b77-2edefe15e6ef,-0.03,1.19,0.02,,,,2024-03-22 16:03:32.010
a2586609-f6de-493f-b8b5-f5acfce0109a,3.12,10.39,-2.44,,,,2024-03-22 15:59:48.852
a25994b3-9048-4459-978f-9d88cc1bc52a,0.14,1.8,0.06,,,,2024-03-22 16:05:34.327
a265a71f-7279-4840-a614-d20cc4eb09f9,-0.03,0.23,-1.29,,,,2024-03-22 16:05:44.593
a265fd86-ea1e-41e4-9a0c-0db0a94da9ca,0.16,0.61,-0.3,,,,2024-03-22 16:00:14.377
a266fdc3-e7dd-486e-b65b-074768d9083c,0.4,0.3,-0.98,,,,2024-03-22 16:01:30.506
a26cb942-ce8c-43b4-a4ba-64dc0d06a6f4,0.18,0.73,-0.63,,,,2024-03-22 16:01:36.764
a27564fd-2390-4ad7-b35f-5e412ccfd31d,0.54,0.65,-0.8,,,,2024-03-22 16:02:57.440
a27671b9-0d57-40b4-ac2e-026cdb33e572,-0.8,-3.25,-3.1,,,,2024-03-22 16:04:23.090
a2776098-5c2c-463d-8ce2-dd161980803b,-0.24,1.07,0.08,,,,2024-03-22 16:03:32.821
a27c64ad-7442-4e3e-9919-35119b7944e1,0.75,-0.51,-0.41,,,,2024-03-22 16:03:02.757
a27d88a5-160b-48ef-b1e7-474863efae9f,-0.21,0.85,-0.65,,,,2024-03-22 16:01:02.698
a280c14c-4ab2-4ebf-bbe1-9ba2f1bdaac7,0.76,0.33,0.41,,,,2024-03-22 16:05:18.127
a2812630-c54c-4cea-b91f-d9b31db7ec42,0.21,0.94,0.35,,,,2024-03-22 15:59:46.749
a283b2a5-1e9b-42e7-9e87-9b4a83106e5e,2.83,-4.35,-1.73,,,,2024-03-22 16:04:27.953
a285e476-511e-4f42-a848-25911fe270e5,-0.3,1.28,0.1,,,,2024-03-22 16:00:18.107
a28d3a03-22b4-44a1-8a83-f21a9e628252,-0.23,-0.43,0.01,,,,2024-03-22 16:00:09.389
a28e9b3c-2cf8-4468-be17-1f8a245795a6,0.05,0.47,0.26,,,,2024-03-22 16:00:48.306
a294b953-0027-40e1-a76b-f799981addc3,-0.32,1.07,0.57,,,,2024-03-22 16:00:41.187
a29ac3c6-7742-490b-b34f-68df1249840d,-1.11,-0.12,0.44,,,,2024-03-22 16:01:39.330
a29cdef6-c83d-4f33-8778-a34f5b1f5474,1.13,0.26,1.55,,,,2024-03-22 16:00:01.186
a2a365f1-5326-45a9-8c19-ec29b33efebb,-0.0,0.42,-0.77,,,,2024-03-22 16:01:30.251
a2a6e8d0-7ba6-42ef-818d-3da5c52269c2,-0.05,-0.56,-0.34,,,,2024-03-22 16:01:47.516
a2a71234-908c-466c-8c73-52b008c71d37,0.11,0.9,0.4,,,,2024-03-22 15:59:45.927
a2aa8ba8-e665-4bb6-9da8-dc2745c9f81e,-0.55,0.83,0.51,,,,2024-03-22 16:05:56.913
a2b0696c-4e08-4901-8cc8-8794c3e5cab6,-0.5,-0.41,0.7,,,,2024-03-22 16:04:35.329
a2b39c58-a6d6-44d7-9159-9cc72bd7abc2,-0.22,0.84,0.04,,,,2024-03-22 16:00:27.506
a2b4f0c1-6e41-468d-b517-c77681184d12,-0.07,0.04,-0.96,,,,2024-03-22 15:59:42.416
a2b5554c-e02d-416c-b180-5d75574e70b3,0.02,1.1,0.06,,,,2024-03-22 16:03:24.900
a2baaa49-efe8-47b4-97d3-8fbd29c92bfe,-0.38,1.11,-0.14,,,,2024-03-22 16:02:18.388
a2bb0360-fd5a-4c0b-9a9f-9222a1529270,0.15,0.82,0.02,,,,2024-03-22 16:02:29.329
a2bce822-8ee1-4767-b135-6c7cb0568789,-0.18,-0.01,-0.3,,,,2024-03-22 16:04:55.535
a2c4d849-0b28-4914-aba8-9356a1477e2b,0.79,-0.51,-0.38,,,,2024-03-22 16:03:01.335
a2c61e83-5d2f-4312-99f3-210a8e516384,-0.04,0.03,0.76,,,,2024-03-22 16:05:02.465
a2c85a44-d3f3-442b-9fcc-ea3336583ccb,-0.24,5.47,1.61,,,,2024-03-22 16:01:51.570
a2c909ff-691f-4dbe-aaa4-e8a9575de568,0.65,-0.24,-0.98,,,,2024-03-22 16:03:08.081
a2ca63c0-c146-422f-9933-7dba649f7d0e,0.2,-1.42,0.65,,,,2024-03-22 16:00:00.201
a2ca8a4a-400e-4df2-be0e-ad4a6314727f,-0.68,0.72,-0.44,,,,2024-03-22 16:05:28.513
a2cd8336-2d86-4c6d-b385-c83368fb556d,-0.06,1.14,0.01,,,,2024-03-22 16:03:31.750
a2ce8ada-9922-4316-adb2-2a63d8f31120,-0.06,0.18,-0.0,,,,2024-03-22 16:04:49.807
a2d0593c-eccf-48a7-8868-e517a1e48009,-0.72,0.82,0.22,,,,2024-03-22 16:05:48.448
a2d5d25a-2b2b-4b2c-86d3-71c7d31631b7,0.08,-0.39,0.88,,,,2024-03-22 15:59:50.793
a2d976c6-1f13-43be-80ad-1ac5923db227,0.15,0.77,-0.03,,,,2024-03-22 16:00:33.804
a2d9c968-e89f-4fa9-9f94-c43b3202f9e1,0.53,0.79,0.05,,,,2024-03-22 16:04:52.697
a2da189a-4701-4c10-8521-95427a91c5fe,0.89,0.06,-1.71,,,,2024-03-22 16:02:53.173
a2dc707f-742a-417e-8bd1-5ee3616ad6ec,0.14,2.16,0.65,,,,2024-03-22 16:02:27.080
a2dd31dd-2963-4763-a13d-ffe868d7f499,-0.22,0.77,0.72,,,,2024-03-22 16:00:41.235
a2e1f7ed-5354-4e82-960a-a81f2133fa72,2.16,-0.09,0.99,,,,2024-03-22 16:01:53.330
a2e5c29d-3475-4f40-b550-4c2f3e73b773,0.89,-0.29,0.32,,,,2024-03-22 16:01:37.482
a2ebbb10-68a0-4ffd-9267-6018f6c204c7,1.12,0.07,-4.19,,,,2024-03-22 16:01:30.831
a2ed73cf-5265-4d2c-a681-67dbc05a7fa1,0.14,0.97,0.22,,,,2024-03-22 16:05:06.427
a2edf5b6-0832-4443-94b5-29e7f8eaf0a2,-0.01,-1.31,0.97,,,,2024-03-22 16:01:45.451
a2f275c0-9967-4edb-b14c-f2c320a25878,0.57,0.94,-0.63,,,,2024-03-22 16:03:20.172
a2f60e8e-570a-4f14-b18f-aedecf882355,0.77,0.83,0.19,,,,2024-03-22 16:04:33.572
a2fe2598-3aac-49ce-862e-38698035ed90,0.25,0.6,-0.37,,,,2024-03-22 16:00:13.839
a2ffdb84-6734-4f0e-a918-5a99c4189836,0.82,-0.72,-1.25,,,,2024-03-22 16:02:43.736
a300f15b-bdf2-49e3-84bc-f5edcbeec190,0.15,0.64,-0.0,,,,2024-03-22 16:00:21.663
a305f907-88f2-4850-9019-ca1fa013bef9,2.1,0.97,0.95,,,,2024-03-22 16:01:58.495
a3060ff6-2acf-4c70-8f37-8d1d1c7df72f,0.1,-0.4,-0.23,,,,2024-03-22 16:03:48.665
a30e272f-e24d-422a-b282-19f549575139,0.36,0.79,-0.65,,,,2024-03-22 16:03:21.219
a3128e13-6e5a-40b4-9420-5b47a294d6db,0.04,0.82,0.19,,,,2024-03-22 16:02:34.193
a3175eba-3f55-4013-a6cc-6248aab4912f,-0.2,0.97,-0.07,,,,2024-03-22 16:00:30.791
a3192386-bc3c-4017-813f-0f552409aec2,0.82,-3.5,1.16,,,,2024-03-22 16:03:41.010
a3196d82-07fb-494a-a54f-36dc9ac71444,0.03,0.74,0.31,,,,2024-03-22 16:02:21.356
a31d8239-ace3-4b26-9b1d-1cf6e252805a,-6.32,1.75,0.34,,,,2024-03-22 16:05:43.372
a322ac33-96a4-497c-9552-19ff03bb6f8a,-0.27,-0.59,2.61,,,,2024-03-22 16:02:08.805
a323dc82-41f9-4639-b79f-03b2ff900b5c,12.86,-4.44,2.05,,,,2024-03-22 16:03:45.744
a3257b76-6cc9-42c5-ae18-14c38ac2fafb,-0.16,1.06,-0.67,,,,2024-03-22 16:01:03.065
a3268700-d022-40ca-b0b6-8dc24cb9d94d,-0.19,-1.21,0.19,,,,2024-03-22 16:04:47.659
a32a81fa-b1c9-4a1c-be01-2bc24d8d953b,0.11,0.96,0.24,,,,2024-03-22 16:01:01.400
a32d1e15-14c9-48be-ab60-cd7bc20e19af,0.05,0.18,-0.01,,,,2024-03-22 16:02:25.675
a330f17a-2c2e-4993-9267-d003f944c891,0.38,0.3,-0.89,,,,2024-03-22 16:02:56.875
a3312432-e69a-4825-a010-3d8804190781,0.03,0.91,0.05,,,,2024-03-22 16:03:27.566
a3354993-dc09-444d-bdfe-2dcecca1aa46,-0.36,-6.25,0.04,,,,2024-03-22 16:01:55.891
a336ddcb-9669-4cf7-9c67-734d3be28d3d,-0.47,0.05,0.11,,,,2024-03-22 16:00:51.414
a3375097-6b1e-46d3-a3d6-f03145e73023,0.13,4.65,0.15,,,,2024-03-22 16:05:36.035
a33e49f9-7266-468f-8a6c-c36e3d2431ae,-0.58,0.76,-0.31,,,,2024-03-22 16:05:28.300
a3492173-40fc-4dea-a358-8d187cca302e,-0.73,0.6,0.35,,,,2024-03-22 16:04:03.205
a34c6b88-3cf0-4526-be9d-83c91c79a817,2.28,-0.53,-0.06,,,,2024-03-22 16:04:18.139
a350a7c7-2e90-47b3-b7a9-8a6db939c194,0.57,2.07,0.29,,,,2024-03-22 16:04:44.159
a3512c1c-cef7-4d6d-b78d-27cc429029c7,-0.88,-0.19,-0.11,,,,2024-03-22 16:02:47.195
a354230d-7981-4b92-adde-5b0011de7226,0.04,0.87,0.02,,,,2024-03-22 16:03:22.792
a35c3506-70e8-4387-b7c8-7e1d0480e23c,0.74,0.24,0.47,,,,2024-03-22 16:04:53.772
a35e6262-13d9-49a0-bb9b-c5a5938d10dc,2.98,-3.84,0.0,,,,2024-03-22 16:03:50.748
a362a76a-3708-4409-8b60-3f9dbd0fd3ab,-0.05,1.12,0.01,,,,2024-03-22 16:03:31.743
a3696d62-66bc-45a0-a011-4a19944e75d7,-0.05,0.94,-0.8,,,,2024-03-22 16:00:17.432
a369adaf-2e53-49df-9b49-343fe0085731,-0.61,-0.4,0.48,,,,2024-03-22 16:05:45.569
a369c54b-04d6-40f6-8d6c-e405c452a26e,-0.48,0.48,1.41,,,,2024-03-22 16:05:24.655
a36d58fd-5731-446c-9e30-7f9fe0fa9f16,0.33,0.26,0.97,,,,2024-03-22 16:04:36.369
a36f9f44-8b01-4ff2-a9dc-a8f03904cb2e,0.01,0.9,0.04,,,,2024-03-22 16:02:35.402
a377f856-45b5-4e64-b0ef-dfc07db5e0fe,0.04,0.36,0.06,,,,2024-03-22 16:02:33.423
a378cdae-fa0f-43bc-a92f-eac020f9626b,-0.45,0.82,-0.15,,,,2024-03-22 16:02:43.181
